N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0002787,02/21/18,2018-03-07,4,Détaillant,13,12
CDE - 0002958,02/21/18,2018-03-02,20,Détaillant,7,9
CDE - 0003260,02/21/18,2018-02-27,49,Export,2,12
CDE - 0007481,02/21/18,2018-03-01,45,Détaillant,1,9
CDE - 0002491,02/22/18,2018-02-28,11,Grossiste,13,8
CDE - 0002633,02/22/18,2018-03-08,15,Grossiste,5,10
CDE - 0004406,02/22/18,2018-03-06,34,Grossiste,1,8
CDE - 0004465,02/22/18,2018-03-12,29,Détaillant,3,8
CDE - 0004861,02/22/18,2018-03-02,30,Détaillant,5,7
CDE - 0006870,02/22/18,2018-02-28,48,Grossiste,13,8
CDE - 0007070,02/22/18,2018-03-04,34,Détaillant,2,8
CDE - 0001363,02/23/18,2018-03-05,5,Export,7,10
CDE - 0001630,02/23/18,2018-03-02,41,Grossiste,2,9
CDE - 0002194,02/23/18,2018-02-28,27,Grossiste,11,7
CDE - 0002673,02/23/18,2018-02-26,30,Détaillant,7,12
CDE - 0002781,02/23/18,2018-03-10,30,Détaillant,11,5
CDE - 0003727,02/23/18,2018-03-08,35,Détaillant,7,8
CDE - 0003857,02/23/18,2018-02-28,39,Grossiste,1,8
CDE - 0004329,02/23/18,2018-03-12,35,Grossiste,2,6
CDE - 0004431,02/23/18,2018-03-04,24,Détaillant,1,8
CDE - 0004640,02/23/18,2018-03-01,29,Grossiste,7,10
CDE - 0005261,02/23/18,2018-03-01,33,Grossiste,1,8
CDE - 0006786,02/23/18,2018-02-27,14,Export,5,11
CDE - 0006838,02/23/18,2018-02-28,11,Grossiste,7,8
CDE - 0006916,02/23/18,2018-03-11,43,Export,9,5
CDE - 0007021,02/23/18,2018-03-07,46,Export,5,11
CDE - 0007394,02/23/18,2018-03-04,27,Grossiste,2,6
CDE - 000200,02/24/18,2018-03-09,5,Détaillant,2,11
CDE - 000439,02/24/18,2018-03-10,45,Détaillant,2,9
CDE - 0001783,02/24/18,2018-03-14,17,Grossiste,7,7
CDE - 0003350,02/24/18,2018-03-07,22,Grossiste,2,10
CDE - 0003822,02/24/18,2018-03-13,50,Grossiste,12,7
CDE - 0005954,02/24/18,2018-03-12,6,Grossiste,9,6
CDE - 0006120,02/24/18,2018-03-11,24,Détaillant,10,11
CDE - 0006324,02/24/18,2018-02-28,7,Export,5,8
CDE - 0006341,02/24/18,2018-03-04,9,Export,7,10
CDE - 0007053,02/24/18,2018-03-02,13,Grossiste,2,8
CDE - 0007107,02/24/18,2018-03-02,48,Grossiste,11,11
CDE - 000212,02/25/18,2018-03-03,15,Détaillant,2,12
CDE - 0003449,02/25/18,2018-03-12,29,Grossiste,7,5
CDE - 0003837,02/25/18,2018-03-08,23,Détaillant,13,5
CDE - 0004513,02/25/18,2018-03-01,15,Grossiste,2,7
CDE - 0005108,02/25/18,2018-03-06,18,Détaillant,1,8
CDE - 0005384,02/25/18,2018-03-15,4,Grossiste,1,12
CDE - 0005403,02/26/18,2018-03-05,49,Détaillant,9,6
CDE - 0005631,02/26/18,2018-03-08,9,Grossiste,13,6
CDE - 0005916,02/26/18,2018-03-14,46,Détaillant,5,11
CDE - 0002866,02/27/18,2018-03-17,23,Grossiste,14,6
CDE - 0002970,02/27/18,2018-03-07,4,Grossiste,1,11
CDE - 0005063,02/27/18,2018-03-13,13,Export,7,8
CDE - 0007808,02/27/18,2018-03-14,41,Grossiste,5,11
CDE - 0001913,02/28/18,2018-03-18,26,Grossiste,2,6
CDE - 0002229,02/28/18,2018-03-06,14,Grossiste,5,8
CDE - 0003436,02/28/18,2018-03-15,17,Export,11,12
CDE - 0003567,02/28/18,2018-03-15,37,Export,7,11
CDE - 0003631,02/28/18,2018-03-03,38,Grossiste,11,6
CDE - 0003718,02/28/18,2018-03-06,28,Grossiste,11,10
CDE - 0003976,02/28/18,2018-03-12,48,Grossiste,11,6
CDE - 0004380,02/28/18,2018-03-18,14,Grossiste,2,6
CDE - 000863,03/01/18,2018-03-12,13,Détaillant,7,7
CDE - 0001407,03/01/18,2018-03-06,36,Grossiste,7,10
CDE - 0001443,03/01/18,2018-03-17,47,Détaillant,1,5
CDE - 0002480,03/01/18,2018-03-13,22,Export,11,8
CDE - 0002829,03/01/18,2018-03-19,7,Détaillant,7,5
CDE - 0004081,03/01/18,2018-03-17,35,Export,11,9
CDE - 0004732,03/01/18,2018-03-09,43,Grossiste,1,8
CDE - 0005848,03/01/18,2018-03-11,43,Grossiste,9,5
CDE - 0008031,03/01/18,2018-03-11,17,Détaillant,11,11
CDE - 000383,03/02/18,2018-03-08,11,Détaillant,9,12
CDE - 0004434,03/02/18,2018-03-08,43,Grossiste,4,5
CDE - 0008073,03/02/18,2018-03-10,22,Grossiste,7,11
CDE - 000867,03/03/18,2018-03-16,32,Détaillant,2,12
CDE - 000952,03/03/18,2018-03-13,49,Export,8,7
CDE - 0002708,03/03/18,2018-03-10,18,Export,11,8
CDE - 0003055,03/03/18,2018-03-20,20,Grossiste,5,8
CDE - 0003408,03/03/18,2018-03-10,40,Détaillant,7,7
CDE - 0004190,03/03/18,2018-03-16,18,Grossiste,7,10
CDE - 0006425,03/03/18,2018-03-08,40,Grossiste,3,6
CDE - 0007029,03/03/18,2018-03-08,7,Détaillant,2,11
CDE - 0007942,03/03/18,2018-03-19,3,Grossiste,13,10
CDE - 000483,03/04/18,2018-03-10,40,Détaillant,5,12
CDE - 0001014,03/04/18,2018-03-20,32,Grossiste,1,11
CDE - 0001141,03/04/18,2018-03-09,11,Grossiste,1,9
CDE - 0003216,03/04/18,2018-03-16,25,Export,14,7
CDE - 0003722,03/04/18,2018-03-15,8,Détaillant,1,11
CDE - 0003835,03/04/18,2018-03-22,5,Grossiste,1,11
CDE - 0006063,03/04/18,2018-03-18,30,Grossiste,2,7
CDE - 0006777,03/04/18,2018-03-09,26,Détaillant,13,5
CDE - 0006858,03/04/18,2018-03-19,29,Grossiste,7,9
CDE - 0007998,03/04/18,2018-03-16,30,Grossiste,2,10
CDE - 0003295,03/05/18,2018-03-11,29,Grossiste,7,6
CDE - 0003500,03/05/18,2018-03-12,28,Détaillant,7,5
CDE - 0004414,03/05/18,2018-03-18,19,Détaillant,6,6
CDE - 0005208,03/05/18,2018-03-10,39,Détaillant,11,8
CDE - 0005971,03/05/18,2018-03-23,4,Détaillant,13,9
CDE - 0007278,03/05/18,2018-03-21,4,Détaillant,1,7
CDE - 000351,03/06/18,2018-03-20,40,Détaillant,6,9
CDE - 000567,03/06/18,2018-03-20,10,Détaillant,1,8
CDE - 000841,03/06/18,2018-03-13,15,Grossiste,11,6
CDE - 0001831,03/06/18,2018-03-23,42,Détaillant,11,8
CDE - 0002260,03/06/18,2018-03-20,10,Détaillant,13,5
CDE - 0002709,03/06/18,2018-03-23,4,Détaillant,2,10
CDE - 0003690,03/06/18,2018-03-16,37,Grossiste,1,11
CDE - 0004083,03/06/18,2018-03-10,29,Grossiste,7,11
CDE - 0004143,03/06/18,2018-03-13,35,Grossiste,1,11
CDE - 0005203,03/06/18,2018-03-09,22,Détaillant,11,10
CDE - 0005568,03/06/18,2018-03-15,4,Grossiste,7,10
CDE - 0006932,03/06/18,2018-03-23,34,Grossiste,1,5
CDE - 0007562,03/06/18,2018-03-18,13,Grossiste,5,5
CDE - 0003026,03/07/18,2018-03-25,43,Détaillant,13,9
CDE - 0006145,03/07/18,2018-03-16,30,Export,6,9
CDE - 0006171,03/07/18,2018-03-21,30,Détaillant,11,5
CDE - 0007726,03/07/18,2018-03-21,10,Détaillant,7,10
CDE - 0007906,03/07/18,2018-03-10,50,Détaillant,7,8
CDE - 000156,03/08/18,2018-03-24,32,Grossiste,6,7
CDE - 000574,03/08/18,2018-03-23,40,Export,5,5
CDE - 0002273,03/08/18,2018-03-24,19,Grossiste,7,9
CDE - 0002416,03/08/18,2018-03-21,8,Grossiste,5,9
CDE - 0003010,03/08/18,2018-03-26,47,Grossiste,7,12
CDE - 0003251,03/08/18,2018-03-26,34,Grossiste,13,11
CDE - 0004166,03/08/18,2018-03-16,42,Export,1,6
CDE - 0004279,03/08/18,2018-03-16,20,Détaillant,2,6
CDE - 0005306,03/08/18,2018-03-25,24,Grossiste,2,5
CDE - 0006013,03/08/18,2018-03-19,20,Export,7,7
CDE - 0006094,03/08/18,2018-03-16,2,Grossiste,7,5
CDE - 0006603,03/08/18,2018-03-22,18,Détaillant,2,12
CDE - 0007711,03/08/18,2018-03-20,28,Grossiste,7,12
CDE - 000241,03/09/18,2018-03-15,28,Grossiste,2,12
CDE - 000359,03/09/18,2018-03-16,34,Grossiste,5,5
CDE - 000417,03/09/18,2018-03-22,48,Détaillant,11,6
CDE - 000981,03/09/18,2018-03-16,12,Grossiste,2,10
CDE - 000986,03/09/18,2018-03-13,42,Grossiste,13,6
CDE - 0002807,03/09/18,2018-03-22,4,Grossiste,4,6
CDE - 0002963,03/09/18,2018-03-18,12,Export,1,5
CDE - 0005874,03/09/18,2018-03-14,14,Grossiste,2,8
CDE - 0006304,03/09/18,2018-03-18,13,Grossiste,13,8
CDE - 0006357,03/09/18,2018-03-16,33,Grossiste,1,5
CDE - 0006906,03/09/18,2018-03-15,42,Grossiste,11,8
CDE - 0001794,03/10/18,2018-03-17,32,Grossiste,5,6
CDE - 0002150,03/10/18,2018-03-21,48,Grossiste,1,10
CDE - 0006681,03/10/18,2018-03-21,46,Grossiste,10,10
CDE - 0005050,03/11/18,2018-03-14,40,Grossiste,1,5
CDE - 0006482,03/11/18,2018-03-24,40,Grossiste,5,8
CDE - 000194,03/12/18,2018-03-17,11,Grossiste,7,5
CDE - 000455,03/12/18,2018-03-20,31,Export,1,6
CDE - 0001055,03/12/18,2018-03-27,26,Détaillant,2,8
CDE - 0001481,03/12/18,2018-03-16,33,Détaillant,11,5
CDE - 0002267,03/12/18,2018-03-26,42,Grossiste,2,12
CDE - 0003255,03/12/18,2018-03-22,40,Grossiste,10,5
CDE - 0003716,03/12/18,2018-03-17,35,Grossiste,2,5
CDE - 0004226,03/12/18,2018-03-29,48,Grossiste,3,11
CDE - 0005712,03/12/18,2018-03-26,18,Export,13,11
CDE - 0007384,03/12/18,2018-03-15,17,Grossiste,2,6
CDE - 0007427,03/12/18,2018-03-18,47,Grossiste,11,8
CDE - 000422,03/13/18,2018-03-31,32,Export,7,6
CDE - 000626,03/13/18,2018-03-30,30,Détaillant,1,8
CDE - 0001976,03/13/18,2018-03-31,8,Grossiste,1,11
CDE - 0003331,03/13/18,2018-03-20,8,Grossiste,2,7
CDE - 0003433,03/13/18,2018-03-19,30,Grossiste,11,10
CDE - 0003983,03/13/18,2018-03-24,45,Détaillant,7,11
CDE - 0005027,03/13/18,2018-03-22,18,Détaillant,2,12
CDE - 0005462,03/13/18,2018-03-26,32,Détaillant,5,6
CDE - 0005641,03/13/18,2018-03-21,39,Grossiste,11,7
CDE - 0006911,03/13/18,2018-03-19,48,Détaillant,5,10
CDE - 0007943,03/13/18,2018-03-25,22,Détaillant,5,12
CDE - 000294,03/14/18,2018-03-25,36,Grossiste,11,8
CDE - 000579,03/14/18,2018-03-26,31,Export,7,8
CDE - 000610,03/14/18,2018-03-31,15,Grossiste,5,11
CDE - 0006254,03/14/18,2018-03-21,21,Grossiste,5,12
CDE - 0006787,03/14/18,2018-03-30,9,Détaillant,2,7
CDE - 000916,03/15/18,2018-04-01,39,Grossiste,8,7
CDE - 0001179,03/15/18,2018-03-27,9,Détaillant,9,12
CDE - 0002779,03/15/18,2018-04-01,20,Grossiste,11,5
CDE - 0004283,03/15/18,2018-03-21,33,Grossiste,11,8
CDE - 0004897,03/15/18,2018-03-25,18,Grossiste,1,6
CDE - 0005317,03/15/18,2018-03-22,14,Grossiste,2,9
CDE - 0006551,03/15/18,2018-03-18,24,Export,2,9
CDE - 0007797,03/15/18,2018-03-29,36,Grossiste,13,5
CDE - 000673,03/16/18,2018-03-19,28,Grossiste,1,8
CDE - 0002155,03/16/18,2018-03-22,24,Détaillant,1,9
CDE - 0003218,03/16/18,2018-03-21,32,Grossiste,7,10
CDE - 0004308,03/16/18,2018-03-21,4,Détaillant,9,6
CDE - 0004628,03/16/18,2018-03-25,18,Grossiste,11,10
CDE - 0006116,03/16/18,2018-03-31,29,Détaillant,1,7
CDE - 0006506,03/16/18,2018-04-03,12,Grossiste,5,12
CDE - 0007009,03/16/18,2018-03-31,34,Grossiste,13,6
CDE - 000555,03/17/18,2018-03-20,21,Grossiste,1,5
CDE - 000576,03/17/18,2018-03-26,21,Grossiste,11,6
CDE - 0003259,03/17/18,2018-03-25,5,Détaillant,11,8
CDE - 0003553,03/17/18,2018-03-25,42,Grossiste,2,6
CDE - 0003561,03/17/18,2018-04-04,7,Grossiste,7,7
CDE - 0004205,03/17/18,2018-03-30,10,Grossiste,1,11
CDE - 0004997,03/17/18,2018-03-22,38,Grossiste,7,8
CDE - 000161,03/18/18,2018-03-22,26,Détaillant,7,8
CDE - 000278,03/18/18,2018-03-31,38,Export,2,12
CDE - 000460,03/18/18,2018-03-21,10,Grossiste,1,5
CDE - 000810,03/18/18,2018-04-03,35,Grossiste,2,12
CDE - 0002797,03/18/18,2018-03-24,44,Détaillant,8,11
CDE - 0006481,03/18/18,2018-03-29,11,Grossiste,13,5
CDE - 0007011,03/18/18,2018-03-28,23,Détaillant,11,11
CDE - 0001266,03/19/18,2018-04-01,46,Détaillant,2,10
CDE - 0001720,03/19/18,2018-03-25,35,Export,1,7
CDE - 0002476,03/19/18,2018-04-06,8,Grossiste,2,11
CDE - 0003556,03/19/18,2018-04-05,11,Export,3,12
CDE - 0004372,03/19/18,2018-03-31,39,Export,1,10
CDE - 0004654,03/19/18,2018-03-26,3,Grossiste,7,12
CDE - 000667,03/20/18,2018-04-05,10,Grossiste,5,6
CDE - 000733,03/20/18,2018-04-07,24,Export,2,7
CDE - 000934,03/20/18,2018-03-28,44,Détaillant,11,9
CDE - 0002664,03/20/18,2018-03-30,46,Détaillant,2,5
CDE - 0004894,03/20/18,2018-03-27,40,Grossiste,13,9
CDE - 0006045,03/20/18,2018-04-03,30,Grossiste,11,12
CDE - 000162,03/21/18,2018-03-31,20,Détaillant,7,6
CDE - 000302,03/21/18,2018-03-30,46,Détaillant,7,6
CDE - 000503,03/21/18,2018-03-27,50,Grossiste,2,12
CDE - 0002288,03/21/18,2018-04-05,34,Export,7,11
CDE - 0002514,03/21/18,2018-04-03,1,Grossiste,13,12
CDE - 0002563,03/21/18,2018-04-04,7,Grossiste,9,12
CDE - 0002685,03/21/18,2018-03-26,36,Détaillant,3,9
CDE - 0003366,03/21/18,2018-04-06,45,Grossiste,1,8
CDE - 0005387,03/21/18,2018-04-02,12,Grossiste,11,12
CDE - 000112,03/22/18,2018-03-30,21,Détaillant,11,8
CDE - 0002329,03/22/18,2018-03-27,3,Détaillant,6,7
CDE - 0002535,03/22/18,2018-04-01,9,Grossiste,5,7
CDE - 0003525,03/22/18,2018-04-04,39,Grossiste,7,12
CDE - 0003710,03/22/18,2018-04-06,35,Export,2,9
CDE - 0004631,03/22/18,2018-04-08,2,Export,2,5
CDE - 0005682,03/22/18,2018-03-25,42,Grossiste,7,12
CDE - 0006700,03/22/18,2018-04-03,36,Détaillant,5,9
CDE - 0007459,03/22/18,2018-03-30,28,Grossiste,4,5
CDE - 000605,03/23/18,2018-04-05,34,Détaillant,11,5
CDE - 0004849,03/23/18,2018-04-09,26,Grossiste,9,11
CDE - 0006342,03/23/18,2018-04-04,16,Grossiste,7,11
CDE - 0006891,03/23/18,2018-03-27,12,Grossiste,1,10
CDE - 000778,03/24/18,2018-03-27,17,Export,6,5
CDE - 000941,03/24/18,2018-03-31,17,Grossiste,7,10
CDE - 0001062,03/24/18,2018-03-27,29,Grossiste,1,8
CDE - 0001339,03/24/18,2018-03-29,4,Grossiste,1,6
CDE - 0002891,03/24/18,2018-03-27,41,Grossiste,11,9
CDE - 0003558,03/24/18,2018-04-08,5,Grossiste,1,7
CDE - 0004703,03/24/18,2018-04-05,37,Détaillant,1,12
CDE - 0005211,03/24/18,2018-04-08,20,Détaillant,11,7
CDE - 0007109,03/24/18,2018-04-07,47,Grossiste,1,11
CDE - 0007279,03/24/18,2018-04-03,4,Grossiste,14,6
CDE - 0007868,03/24/18,2018-04-07,50,Détaillant,5,9
CDE - 000412,03/25/18,2018-04-07,36,Grossiste,11,8
CDE - 000679,03/25/18,2018-04-02,6,Détaillant,13,7
CDE - 000999,03/25/18,2018-04-06,19,Export,2,9
CDE - 0001673,03/25/18,2018-04-04,7,Grossiste,5,7
CDE - 0002816,03/25/18,2018-04-05,20,Détaillant,10,8
CDE - 0006356,03/25/18,2018-04-07,48,Détaillant,2,7
CDE - 0006621,03/25/18,2018-03-31,30,Grossiste,2,8
CDE - 0006969,03/25/18,2018-04-11,15,Détaillant,13,9
CDE - 0007148,03/25/18,2018-04-04,47,Grossiste,6,9
CDE - 000364,03/26/18,2018-03-29,48,Détaillant,7,8
CDE - 0002074,03/26/18,2018-03-31,39,Grossiste,7,10
CDE - 0002239,03/26/18,2018-04-07,29,Détaillant,12,12
CDE - 0004826,03/26/18,2018-04-13,7,Détaillant,2,7
CDE - 0005070,03/26/18,2018-04-01,48,Détaillant,11,5
CDE - 0006006,03/26/18,2018-04-04,2,Grossiste,7,7
CDE - 0003866,03/27/18,2018-04-02,29,Grossiste,11,6
CDE - 0004245,03/27/18,2018-04-13,22,Détaillant,1,12
CDE - 0004771,03/27/18,2018-04-01,37,Grossiste,9,6
CDE - 0006272,03/27/18,2018-04-01,18,Grossiste,1,6
CDE - 0006360,03/27/18,2018-04-11,44,Export,9,10
CDE - 0006998,03/27/18,2018-04-04,35,Grossiste,2,10
CDE - 0007357,03/27/18,2018-04-10,47,Grossiste,6,11
CDE - 0007890,03/27/18,2018-04-14,36,Export,11,10
CDE - 0001276,03/28/18,2018-04-03,1,Détaillant,10,5
CDE - 0002513,03/28/18,2018-04-08,21,Export,1,8
CDE - 0004454,03/28/18,2018-04-07,10,Détaillant,1,8
CDE - 0004662,03/28/18,2018-04-04,37,Grossiste,5,6
CDE - 0005185,03/28/18,2018-04-11,28,Détaillant,5,5
CDE - 0006478,03/28/18,2018-04-14,47,Grossiste,8,5
CDE - 0007231,03/28/18,2018-04-03,4,Export,5,5
CDE - 0007910,03/28/18,2018-04-15,22,Détaillant,7,12
CDE - 000621,03/29/18,2018-04-04,17,Export,7,7
CDE - 000795,03/29/18,2018-04-14,45,Grossiste,2,7
CDE - 0001043,03/29/18,2018-04-15,39,Grossiste,7,6
CDE - 0002898,03/29/18,2018-04-09,9,Grossiste,11,8
CDE - 0003890,03/29/18,2018-04-07,7,Grossiste,1,12
CDE - 0003913,03/29/18,2018-04-07,47,Grossiste,7,6
CDE - 0005659,03/29/18,2018-04-13,38,Grossiste,11,5
CDE - 0007362,03/29/18,2018-04-01,32,Export,7,6
CDE - 0007418,03/29/18,2018-04-04,46,Grossiste,11,6
CDE - 0007993,03/29/18,2018-04-02,3,Détaillant,7,8
CDE - 0008002,03/29/18,2018-04-09,38,Grossiste,1,9
CDE - 0001217,03/30/18,2018-04-06,36,Grossiste,1,6
CDE - 0002281,03/30/18,2018-04-11,1,Détaillant,7,7
CDE - 0003151,03/30/18,2018-04-03,9,Détaillant,5,8
CDE - 0005960,03/30/18,2018-04-15,12,Détaillant,10,10
CDE - 0006389,03/30/18,2018-04-17,22,Grossiste,11,7
CDE - 0001084,03/31/18,2018-04-12,11,Détaillant,7,7
CDE - 0003466,03/31/18,2018-04-16,12,Grossiste,14,6
CDE - 0006655,03/31/18,2018-04-04,49,Grossiste,5,8
CDE - 0007296,03/31/18,2018-04-08,43,Export,1,12
CDE - 000305,04/01/18,2018-04-13,32,Grossiste,1,11
CDE - 000831,04/01/18,2018-04-10,8,Grossiste,5,8
CDE - 000959,04/01/18,2018-04-18,36,Grossiste,9,8
CDE - 0001155,04/01/18,2018-04-15,18,Grossiste,4,9
CDE - 0002554,04/01/18,2018-04-09,18,Grossiste,2,8
CDE - 0003783,04/01/18,2018-04-08,28,Détaillant,14,10
CDE - 0003800,04/01/18,2018-04-19,47,Grossiste,5,5
CDE - 0004502,04/01/18,2018-04-17,9,Grossiste,5,11
CDE - 0005783,04/01/18,2018-04-17,39,Grossiste,13,9
CDE - 0005855,04/01/18,2018-04-12,16,Détaillant,1,11
CDE - 0001193,04/02/18,2018-04-12,5,Grossiste,11,6
CDE - 0003765,04/02/18,2018-04-18,50,Détaillant,11,6
CDE - 0005253,04/02/18,2018-04-20,33,Grossiste,1,6
CDE - 0007263,04/02/18,2018-04-06,18,Détaillant,1,11
CDE - 0007709,04/02/18,2018-04-19,46,Grossiste,11,12
CDE - 000546,04/03/18,2018-04-15,39,Détaillant,2,9
CDE - 000716,04/03/18,2018-04-18,16,Grossiste,4,8
CDE - 000730,04/03/18,2018-04-11,49,Détaillant,1,11
CDE - 0002530,04/03/18,2018-04-12,31,Détaillant,6,6
CDE - 0005226,04/03/18,2018-04-20,28,Export,2,8
CDE - 0005494,04/03/18,2018-04-18,2,Détaillant,5,5
CDE - 0005724,04/03/18,2018-04-20,43,Détaillant,1,8
CDE - 0005780,04/03/18,2018-04-19,42,Détaillant,4,11
CDE - 0005859,04/03/18,2018-04-17,14,Grossiste,13,7
CDE - 0006339,04/03/18,2018-04-07,22,Détaillant,13,10
CDE - 000514,04/04/18,2018-04-15,6,Grossiste,1,7
CDE - 0002562,04/04/18,2018-04-15,24,Détaillant,5,7
CDE - 0002675,04/04/18,2018-04-07,18,Grossiste,11,11
CDE - 0003149,04/04/18,2018-04-21,35,Export,2,12
CDE - 0004610,04/04/18,2018-04-15,43,Export,10,7
CDE - 0006658,04/04/18,2018-04-15,11,Grossiste,14,7
CDE - 0004572,04/05/18,2018-04-15,31,Grossiste,2,8
CDE - 0004887,04/05/18,2018-04-17,47,Détaillant,7,6
CDE - 000309,04/06/18,2018-04-17,21,Export,7,11
CDE - 0001262,04/06/18,2018-04-23,48,Export,10,10
CDE - 0003400,04/06/18,2018-04-11,10,Grossiste,7,10
CDE - 0006266,04/06/18,2018-04-10,3,Grossiste,2,9
CDE - 000179,04/07/18,2018-04-17,42,Détaillant,7,8
CDE - 0001304,04/07/18,2018-04-18,10,Détaillant,2,11
CDE - 0002802,04/07/18,2018-04-19,11,Détaillant,1,7
CDE - 0004547,04/07/18,2018-04-14,9,Grossiste,7,10
CDE - 0006119,04/07/18,2018-04-13,46,Détaillant,1,9
CDE - 0006129,04/07/18,2018-04-20,36,Grossiste,1,8
CDE - 0006466,04/07/18,2018-04-24,3,Grossiste,7,10
CDE - 0007037,04/07/18,2018-04-10,41,Détaillant,13,5
CDE - 000188,04/08/18,2018-04-19,27,Export,13,7
CDE - 0001577,04/08/18,2018-04-15,1,Grossiste,9,7
CDE - 0006439,04/08/18,2018-04-19,5,Détaillant,5,10
CDE - 0006774,04/08/18,2018-04-12,37,Grossiste,9,11
CDE - 000358,04/09/18,2018-04-12,41,Grossiste,2,5
CDE - 0001393,04/09/18,2018-04-15,20,Grossiste,12,11
CDE - 0003640,04/09/18,2018-04-24,20,Export,5,12
CDE - 0004960,04/09/18,2018-04-22,7,Grossiste,7,12
CDE - 0005835,04/09/18,2018-04-16,32,Export,5,12
CDE - 0006375,04/09/18,2018-04-17,20,Export,14,12
CDE - 000636,04/10/18,2018-04-18,4,Détaillant,1,10
CDE - 000929,04/10/18,2018-04-16,14,Export,2,9
CDE - 0001496,04/10/18,2018-04-19,47,Export,7,12
CDE - 0003986,04/10/18,2018-04-18,27,Détaillant,1,5
CDE - 0006073,04/10/18,2018-04-16,40,Détaillant,2,8
CDE - 000376,04/11/18,2018-04-15,43,Grossiste,2,7
CDE - 000869,04/11/18,2018-04-25,25,Grossiste,7,6
CDE - 0002032,04/11/18,2018-04-27,47,Détaillant,13,7
CDE - 0002322,04/11/18,2018-04-29,33,Grossiste,7,11
CDE - 0002623,04/11/18,2018-04-28,20,Export,7,9
CDE - 0002630,04/11/18,2018-04-29,16,Grossiste,7,6
CDE - 0002687,04/11/18,2018-04-16,10,Export,1,6
CDE - 0006210,04/11/18,2018-04-15,40,Grossiste,2,9
CDE - 0007590,04/11/18,2018-04-20,24,Grossiste,10,12
CDE - 000368,04/12/18,2018-04-21,1,Grossiste,7,10
CDE - 0002817,04/12/18,2018-04-18,47,Export,1,5
CDE - 0003407,04/12/18,2018-04-27,30,Grossiste,9,10
CDE - 0004452,04/12/18,2018-04-24,22,Détaillant,2,8
CDE - 0005529,04/12/18,2018-04-25,3,Grossiste,5,7
CDE - 0006005,04/12/18,2018-04-16,9,Export,14,9
CDE - 0007769,04/12/18,2018-04-21,15,Détaillant,2,11
CDE - 0001066,04/13/18,2018-04-17,47,Grossiste,1,6
CDE - 0006050,04/13/18,2018-04-25,14,Grossiste,1,6
CDE - 0001154,04/14/18,2018-04-25,35,Grossiste,7,10
CDE - 0001196,04/14/18,2018-04-20,11,Export,1,11
CDE - 0001492,04/14/18,2018-04-26,48,Détaillant,7,7
CDE - 0005601,04/14/18,2018-04-28,14,Grossiste,7,10
CDE - 0005934,04/14/18,2018-04-25,11,Détaillant,1,10
CDE - 000735,04/15/18,2018-04-21,19,Export,2,8
CDE - 0001733,04/15/18,2018-05-01,20,Grossiste,2,5
CDE - 0003843,04/15/18,2018-05-03,8,Grossiste,1,8
CDE - 0004200,04/15/18,2018-04-29,32,Grossiste,5,7
CDE - 0004691,04/15/18,2018-05-03,33,Détaillant,7,5
CDE - 0006366,04/15/18,2018-04-22,36,Grossiste,5,5
CDE - 0006915,04/15/18,2018-05-02,25,Détaillant,2,5
CDE - 0007112,04/15/18,2018-04-20,10,Détaillant,5,6
CDE - 000458,04/16/18,2018-05-03,35,Détaillant,1,10
CDE - 000945,04/16/18,2018-05-02,15,Grossiste,8,12
CDE - 0001983,04/16/18,2018-04-29,19,Grossiste,9,12
CDE - 0002169,04/16/18,2018-04-23,30,Détaillant,6,11
CDE - 0003697,04/16/18,2018-04-28,45,Grossiste,2,7
CDE - 0004437,04/16/18,2018-04-29,37,Grossiste,2,6
CDE - 0006099,04/16/18,2018-04-27,16,Détaillant,7,5
CDE - 0007616,04/16/18,2018-04-25,18,Détaillant,11,10
CDE - 0007966,04/16/18,2018-04-28,50,Détaillant,11,11
CDE - 0001574,04/17/18,2018-04-22,49,Grossiste,13,9
CDE - 0003442,04/17/18,2018-04-29,16,Grossiste,5,10
CDE - 0004907,04/17/18,2018-04-29,47,Détaillant,1,11
CDE - 0005763,04/17/18,2018-04-28,1,Détaillant,1,6
CDE - 0006562,04/17/18,2018-05-03,8,Grossiste,11,6
CDE - 0006674,04/17/18,2018-04-23,9,Détaillant,7,6
CDE - 0006741,04/17/18,2018-05-01,14,Grossiste,5,11
CDE - 0006907,04/17/18,2018-04-21,9,Détaillant,5,11
CDE - 0007960,04/17/18,2018-04-20,7,Grossiste,13,8
CDE - 000479,04/18/18,2018-04-26,8,Export,5,5
CDE - 000794,04/18/18,2018-04-26,42,Détaillant,11,6
CDE - 0001732,04/18/18,2018-04-25,27,Détaillant,1,11
CDE - 0004295,04/18/18,2018-04-23,44,Détaillant,2,5
CDE - 0005359,04/18/18,2018-04-24,50,Détaillant,9,6
CDE - 0005516,04/18/18,2018-04-26,3,Détaillant,11,8
CDE - 0006471,04/18/18,2018-05-01,4,Grossiste,2,5
CDE - 0002040,04/19/18,2018-04-22,4,Détaillant,2,6
CDE - 0005388,04/19/18,2018-05-05,3,Export,9,5
CDE - 0007495,04/19/18,2018-05-02,24,Détaillant,2,8
CDE - 0007611,04/19/18,2018-05-07,28,Grossiste,7,5
CDE - 0007869,04/19/18,2018-05-05,11,Grossiste,14,12
CDE - 000392,04/20/18,2018-04-25,47,Grossiste,1,12
